Year,total_pop,fem_pop,male_pop,total_death,fem_death,male_death,total_mortality,fem_mortality,male_mortality,Age_1-4,Age_10-14,Age_100-104,Age_105-109,Age_110+,Age_15-19,Age_20-24,Age_25-29,Age_30-34,Age_35-39,Age_40-44,Age_45-49,Age_5-9,Age_50-54,Age_55-59,Age_60-64,Age_65-69,Age_70-74,Age_75-79,Age_80-84,Age_85-89,Age_90-94,Age_95-99
1902,527.94,313.91,214.03,207.0,127.0,80.0,0.392,0.405,0.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1902,51.94,30.41,21.53,30.0,18.0,12.0,0.578,0.592,0.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1902,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,86915.0,42949.0,43966.0,12506.0,5581.0,6925.0,0.144,0.13,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,313532.0,156778.0,156754.0,3541.0,1778.0,1763.0,0.011,0.011,0.011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,351955.0,175502.0,176453.0,1123.0,565.0,558.0,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1903,323317.0,161826.0,161491.0,847.0,458.0,389.0,0.003,0.003,0.002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,312457.0,155639.0,156818.0,1367.0,763.0,604.0,0.004,0.005,0.004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,303769.0,152959.0,150810.0,1648.0,858.0,790.0,0.005,0.006,0.005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,288885.0,145030.0,143855.0,1817.0,926.0,891.0,0.006,0.006,0.006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,249219.0,124743.0,124476.0,1694.0,883.0,811.0,0.007,0.007,0.007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,223074.0,113082.0,109992.0,1800.0,915.0,885.0,0.008,0.008,0.008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,198070.0,101698.0,96372.0,2053.0,898.0,1155.0,0.01,0.009,0.012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1903,166033.0,86153.0,79880.0,2070.0,867.0,1203.0,0.012,0.01,0.015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1903,146171.0,77278.0,68893.0,2726.0,1237.0,1489.0,0.019,0.016,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1903,135373.0,72481.0,62892.0,3306.0,1476.0,1830.0,0.024,0.02,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1903,115549.0,62583.0,52966.0,4519.0,2224.0,2295.0,0.039,0.036,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1903,86698.0,47221.0,39477.0,5045.0,2591.0,2454.0,0.058,0.055,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1903,58522.0,31826.0,26696.0,5023.0,2648.0,2375.0,0.086,0.083,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1903,33348.0,18119.0,15229.0,4558.0,2454.0,2104.0,0.137,0.135,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1903,13852.58,7588.58,6264.0,2780.0,1476.0,1304.0,0.201,0.195,0.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1903,3453.03,1919.1,1533.93,933.0,509.0,424.0,0.27,0.265,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1903,554.22,326.02,228.2,239.0,146.0,93.0,0.431,0.448,0.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1903,50.22,30.98,19.24,31.0,19.0,12.0,0.617,0.613,0.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1903,0.63,0.0,0.63,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,84837.0,42122.0,42715.0,13291.0,5925.0,7366.0,0.157,0.141,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,319347.0,159109.0,160238.0,4084.0,2020.0,2064.0,0.013,0.013,0.013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,358838.0,179167.0,179671.0,1312.0,673.0,639.0,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1904,330127.0,165272.0,164855.0,915.0,501.0,414.0,0.003,0.003,0.003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,313250.0,156530.0,156720.0,1449.0,802.0,647.0,0.005,0.005,0.004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,305272.0,152696.0,152576.0,1783.0,933.0,850.0,0.006,0.006,0.006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,294137.0,148233.0,145904.0,1874.0,996.0,878.0,0.006,0.007,0.006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,253941.0,126750.0,127191.0,1819.0,959.0,860.0,0.007,0.008,0.007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,225585.0,114143.0,111442.0,1863.0,928.0,935.0,0.008,0.008,0.008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,201825.0,103481.0,98344.0,2019.0,920.0,1099.0,0.01,0.009,0.011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1904,170919.0,88772.0,82147.0,2117.0,920.0,1197.0,0.012,0.01,0.015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1904,145860.0,76926.0,68934.0,2568.0,1053.0,1515.0,0.018,0.014,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1904,134347.0,72151.0,62196.0,3312.0,1561.0,1751.0,0.025,0.022,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1904,116312.0,63061.0,53251.0,4308.0,2140.0,2168.0,0.037,0.034,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1904,87891.0,47997.0,39894.0,4895.0,2508.0,2387.0,0.056,0.052,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1904,58814.0,32065.0,26749.0,4918.0,2527.0,2391.0,0.084,0.079,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1904,33624.0,18329.0,15295.0,4325.0,2325.0,2000.0,0.129,0.127,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1904,14444.51,7937.39,6507.12,2753.0,1496.0,1257.0,0.191,0.188,0.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1904,3484.25,1945.36,1538.89,968.0,512.0,456.0,0.278,0.263,0.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1904,555.52,317.2,238.32,255.0,143.0,112.0,0.459,0.451,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1904,53.69,32.3,21.39,25.54,13.01,12.53,0.476,0.403,0.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1904,2.11,0.5,1.61,3.45,0.99,2.46,1.635,1.98,1.528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,85110.0,42150.0,42960.0,12195.0,5316.0,6879.0,0.143,0.126,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,320876.0,159838.0,161038.0,3799.0,1887.0,1912.0,0.012,0.012,0.012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,366928.0,183071.0,183857.0,1285.0,673.0,612.0,0.004,0.004,0.003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1905,336755.0,168452.0,168303.0,833.0,468.0,365.0,0.002,0.003,0.002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,314847.0,157995.0,156852.0,1457.0,773.0,684.0,0.005,0.005,0.004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,307344.0,153000.0,154344.0,1723.0,894.0,829.0,0.006,0.006,0.005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,296887.0,149818.0,147069.0,1918.0,990.0,928.0,0.006,0.007,0.006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,258971.0,129064.0,129907.0,1857.0,918.0,939.0,0.007,0.007,0.007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,228368.0,115351.0,113017.0,1873.0,874.0,999.0,0.008,0.008,0.009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,205469.0,105133.0,100336.0,2127.0,941.0,1186.0,0.01,0.009,0.012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1905,175550.0,91203.0,84347.0,2285.0,1005.0,1280.0,0.013,0.011,0.015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1905,146638.0,77249.0,69389.0,2674.0,1184.0,1490.0,0.018,0.015,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1905,133509.0,71798.0,61711.0,3462.0,1639.0,1823.0,0.026,0.023,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1905,116992.0,63495.0,53497.0,4593.0,2235.0,2358.0,0.039,0.035,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1905,89148.0,48795.0,40353.0,5153.0,2673.0,2480.0,0.058,0.055,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1905,59455.0,32589.0,26866.0,5379.0,2850.0,2529.0,0.09,0.087,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1905,34035.0,18598.0,15437.0,4748.0,2496.0,2252.0,0.14,0.134,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1905,14680.81,8086.09,6594.72,3031.0,1564.0,1467.0,0.206,0.193,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1905,3791.77,2118.66,1673.11,1137.0,614.0,523.0,0.3,0.29,0.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1905,596.33,338.02,258.31,243.0,134.0,109.0,0.407,0.396,0.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1905,54.41,39.41,15.0,28.0,17.0,11.0,0.515,0.431,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1905,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,85176.0,42257.0,42919.0,12112.0,5330.0,6782.0,0.142,0.126,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,322018.0,160385.0,161633.0,3526.0,1731.0,1795.0,0.011,0.011,0.011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,374572.0,187134.0,187438.0,1147.0,579.0,568.0,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1906,346738.0,172724.0,174014.0,815.0,443.0,372.0,0.002,0.003,0.002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,315729.0,159087.0,156642.0,1377.0,784.0,593.0,0.004,0.005,0.004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,310008.0,153930.0,156078.0,1706.0,887.0,819.0,0.006,0.006,0.005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,295388.0,149041.0,146347.0,1755.0,913.0,842.0,0.006,0.006,0.006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,265641.0,132447.0,133194.0,1822.0,939.0,883.0,0.007,0.007,0.007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,231603.0,116779.0,114824.0,1829.0,877.0,952.0,0.008,0.008,0.008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,208700.0,106617.0,102083.0,2069.0,926.0,1143.0,0.01,0.009,0.011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1906,180010.0,93482.0,86528.0,2264.0,959.0,1305.0,0.013,0.01,0.015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1906,148226.0,77978.0,70248.0,2482.0,1083.0,1399.0,0.017,0.014,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1906,132601.0,71348.0,61253.0,3176.0,1431.0,1745.0,0.024,0.02,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1906,117042.0,63588.0,53454.0,4333.0,2068.0,2265.0,0.037,0.033,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1906,90138.0,49500.0,40638.0,4985.0,2540.0,2445.0,0.055,0.051,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1906,59764.0,32868.0,26896.0,5072.0,2655.0,2417.0,0.085,0.081,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1906,34062.0,18700.0,15362.0,4498.0,2401.0,2097.0,0.132,0.128,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1906,14561.45,8109.9,6451.55,2844.0,1483.0,1361.0,0.195,0.183,0.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1906,3927.97,2205.58,1722.39,1104.0,586.0,518.0,0.281,0.266,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1906,656.11,373.85,282.26,260.0,151.0,109.0,0.396,0.404,0.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1906,43.55,30.66,12.89,27.51,17.51,10.0,0.632,0.571,0.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1906,0.35,0.35,0.0,0.49,0.49,0.0,1.4,1.4,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,87009.0,43028.0,43981.0,11439.0,4988.0,6451.0,0.131,0.116,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,319999.0,159236.0,160763.0,3283.0,1520.0,1763.0,0.01,0.01,0.011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,383081.0,191518.0,191563.0,1216.0,587.0,629.0,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1907,351731.0,175133.0,176598.0,773.0,412.0,361.0,0.002,0.002,0.002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,322104.0,162057.0,160047.0,1410.0,787.0,623.0,0.004,0.005,0.004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,308150.0,153571.0,154579.0,1790.0,925.0,865.0,0.006,0.006,0.006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,297154.0,149365.0,147789.0,1768.0,940.0,828.0,0.006,0.006,0.006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,274865.0,137315.0,137550.0,1843.0,926.0,917.0,0.007,0.007,0.007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,236044.0,118632.0,117412.0,1891.0,891.0,1000.0,0.008,0.008,0.009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,211694.0,107954.0,103740.0,2105.0,961.0,1144.0,0.01,0.009,0.011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1907,184233.0,95619.0,88614.0,2192.0,923.0,1269.0,0.012,0.01,0.014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1907,150978.0,79363.0,71615.0,2513.0,1073.0,1440.0,0.017,0.014,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1907,132249.0,71202.0,61047.0,3334.0,1580.0,1754.0,0.025,0.022,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1907,117054.0,63763.0,53291.0,4332.0,2107.0,2225.0,0.037,0.033,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1907,91154.0,50171.0,40983.0,5291.0,2735.0,2556.0,0.058,0.055,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1907,60613.0,33497.0,27116.0,5129.0,2752.0,2377.0,0.085,0.082,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1907,34277.0,18862.0,15415.0,4552.0,2453.0,2099.0,0.133,0.13,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1907,14955.18,8433.54,6521.64,2979.0,1617.0,1362.0,0.199,0.192,0.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1907,4086.03,2332.64,1753.39,1152.0,641.0,511.0,0.282,0.275,0.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1907,660.07,384.63,275.44,240.0,139.0,101.0,0.364,0.361,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1907,37.63,22.07,15.56,17.77,11.15,6.62,0.472,0.505,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1907,1.25,1.25,0.0,2.23,1.86,0.37,1.784,1.488,inf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,85796.0,42418.0,43378.0,10352.0,4450.0,5902.0,0.121,0.105,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,320643.0,159699.0,160944.0,2955.0,1429.0,1526.0,0.009,0.009,0.009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,389484.0,194520.0,194964.0,1099.0,543.0,556.0,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1908,357583.0,178033.0,179550.0,736.0,400.0,336.0,0.002,0.002,0.002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,328165.0,164781.0,163384.0,1301.0,690.0,611.0,0.004,0.004,0.004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,309030.0,154753.0,154277.0,1650.0,846.0,804.0,0.005,0.005,0.005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,298071.0,149318.0,148753.0,1810.0,936.0,874.0,0.006,0.006,0.006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,281465.0,140763.0,140702.0,1843.0,958.0,885.0,0.007,0.007,0.006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,241246.0,120881.0,120365.0,1860.0,852.0,1008.0,0.008,0.007,0.008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,214460.0,109168.0,105292.0,2099.0,942.0,1157.0,0.01,0.009,0.011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1908,188361.0,97625.0,90736.0,2436.0,1052.0,1384.0,0.013,0.011,0.015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1908,154778.0,81404.0,73374.0,2713.0,1165.0,1548.0,0.018,0.014,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1908,131876.0,70884.0,60992.0,3271.0,1471.0,1800.0,0.025,0.021,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1908,116415.0,63589.0,52826.0,4199.0,2035.0,2164.0,0.036,0.032,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1908,92069.0,50680.0,41389.0,5167.0,2677.0,2490.0,0.056,0.053,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1908,61452.0,34094.0,27358.0,5280.0,2862.0,2418.0,0.086,0.084,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1908,34534.0,19076.0,15458.0,4452.0,2399.0,2053.0,0.129,0.126,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1908,14960.3,8381.04,6579.26,2915.0,1630.0,1285.0,0.195,0.194,0.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1908,4245.58,2460.58,1785.0,1279.0,718.0,561.0,0.301,0.292,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1908,656.03,381.1,274.93,251.0,145.0,106.0,0.383,0.38,0.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1908,43.73,25.66,18.07,28.04,17.04,11.0,0.641,0.664,0.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1908,0.34,0.34,0.0,0.96,0.96,0.0,2.824,2.824,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,87301.0,43274.0,44027.0,10813.0,4714.0,6099.0,0.124,0.109,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,322972.0,160684.0,162288.0,3303.0,1646.0,1657.0,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,392382.0,195743.0,196639.0,1147.0,549.0,598.0,0.003,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1909,362563.0,180809.0,181754.0,848.0,456.0,392.0,0.002,0.003,0.002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,336470.0,168609.0,167861.0,1355.0,727.0,628.0,0.004,0.004,0.004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,310940.0,156441.0,154499.0,1718.0,890.0,828.0,0.006,0.006,0.005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,299340.0,149348.0,149992.0,1774.0,951.0,823.0,0.006,0.006,0.005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
